exposure	outcome	id.exposure	id.outcome	samplesize	SNP	b	se	p
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs2207139	-0.0860359599111075	0.0464925534814709	0.0642369043057159
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs2245368	-0.0907627989080531	0.0461162493225253	0.0490530191701934
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs2287019	-0.0926794946524888	0.0460977763906548	0.0443784906744082
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs2365389	-0.0866434110615251	0.0461109214166916	0.0602415625265265
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs2650492	-0.0851124851049575	0.0459919445819342	0.0642277693903441
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs2820292	-0.0867391577492561	0.0461199638594364	0.0600087801517075
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs29941	-0.0856691822734135	0.0459766604924389	0.0624174070301398
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs3101336	-0.085150272137254	0.0464174180383894	0.0665877358464536
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs3736485	-0.0948149309045378	0.0449964768211401	0.0351034147665079
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs3810291	-0.091259656302679	0.0461589025155196	0.0480330451764992
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs3817334	-0.0774105063815387	0.0451210338983844	0.0862317851643423
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs3849570	-0.0850311835120063	0.0459490871211706	0.0642340041308853
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs3888190	-0.0834057240348511	0.0462570022191423	0.07137345032697
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs4256980	-0.0895973145664026	0.0460788352022416	0.0518429783666715
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs4740619	-0.0910254498039254	0.0458654223483467	0.0471867283203456
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs543874	-0.08109162620872	0.0464852337890638	0.0810789282043907
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs6477694	-0.0854907190892925	0.045938399915624	0.0627461538182259
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs6567160	-0.0876500664884532	0.0470645561428854	0.0625555966702644
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs657452	-0.0916903256500028	0.0459746828995289	0.0461121159507826
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs6804842	-0.0904946010881257	0.0459669511513139	0.0489888902515117
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs7138803	-0.0874589495426566	0.046410730666243	0.0595034094212489
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs7141420	-0.0892008336714898	0.0461966454784852	0.0534961406623277
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs7243357	-0.0886333888138142	0.0460623628819777	0.0543290018849955
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs758747	-0.089068763515456	0.0461178105463506	0.0534421150588021
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs7599312	-0.0890736782967483	0.0460919128674384	0.0532949952160195
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs7899106	-0.0889422708784057	0.0460571395829428	0.0534671203687167
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs7903146	-0.0893168531920194	0.0461176072438542	0.0527796833325052
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs9400239	-0.0895364380594354	0.0460162579753916	0.0516839831384513
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	rs9925964	-0.088754573315628	0.046085665034998	0.0541217638085902
Locke BMI EU sex combined 77 SNPs clumped	PUFA_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0bIYUc	NA	All	-0.0877364513477901	0.0456379174234556	0.054549608321911
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs1000940	0.026568915439069	0.0432601933643144	0.53910601226291
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs10132280	0.0217913973711687	0.0436398619240224	0.617535543139897
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs1016287	0.0209199007656488	0.0435967646954933	0.631334167114201
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs10182181	0.0248444160684381	0.0438714067758124	0.571189265340273
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs10733682	0.0254206308791868	0.0434119556925064	0.558166185910151
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs10938397	0.019021147684699	0.0441221726404529	0.666394357834083
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs10968576	0.0256980606363354	0.0435982854321563	0.5555740373453
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs11030104	0.0154594735819009	0.0435929241426274	0.722864823575209
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs11057405	0.0301084139785928	0.0425308727669635	0.478995544482369
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs11126666	0.0259512654017672	0.043400339818952	0.549872800810776
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs11165643	0.0196876887515844	0.0435127235081329	0.650938924353551
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs11191560	0.0230833205981828	0.0435791836392666	0.596329065354851
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs11583200	0.0212533023265364	0.0435328185141834	0.625398743066367
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs1167827	0.0217596969221776	0.0436126545175229	0.6178281300114
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs11688816	0.0152124718628971	0.0420517569486127	0.717534437798473
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs11727676	0.027815882173027	0.043260886504106	0.520237116927149
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs11847697	0.0236273901560626	0.0436265640397987	0.588106046839147
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs12286929	0.0202314192722264	0.0435684615096197	0.642390361399353
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs12401738	0.0218129196320038	0.0436276478648444	0.617089672530446
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs12429545	0.0198551339011664	0.0435390799909136	0.648368285671865
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs12446632	0.0248753417861705	0.0437808076860196	0.569913332356695
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs12566985	0.0260683300809203	0.0435811603399037	0.549735884946344
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs12885454	0.0196158253589345	0.0434478310239713	0.65164365952386
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs12940622	0.0218473839101813	0.0435779738872673	0.616131818602459
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs13021737	0.0192272881102927	0.0443719622406128	0.66478182854909
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs13078960	0.0271650588377089	0.0434831911503257	0.53215122630265
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs13107325	0.0159021135904387	0.0431788534546801	0.712660916531337
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs13191362	0.0222569738407527	0.0436032797287629	0.609741380397799
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs1516725	0.03144674228141	0.0433340333604462	0.468033536820142
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs1528435	0.0232425729096489	0.0435913438552352	0.593900407325303
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs1558902	0.038173560321577	0.0465067233255627	0.411749886589153
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs16851483	0.0217527223151439	0.0437032754942128	0.618669666242027
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs16951275	0.0206589047902021	0.0437133329618898	0.636498849663252
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs17001654	0.0226623574906768	0.0436751339953754	0.60384116870608
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs17024393	0.0272930889465272	0.0433430110134684	0.528890959392354
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs17094222	0.0234412261897617	0.0436394409696318	0.591159249903331
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs17405819	0.0266747491529767	0.0433769274492248	0.538586102612412
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs17724992	0.0186307018426842	0.0431163095627722	0.665666299328786
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs1808579	0.0206979701803812	0.0434673059886956	0.633950925392493
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs1928295	0.0226871790022648	0.0436177211887368	0.602968277592698
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs2033529	0.0217664193725335	0.0435602247667443	0.617296435957576
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs2033732	0.0209221377026651	0.0434799904505021	0.630381449490842
Locke BMI EU sex combined 77 SNPs clumped	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	Locke BMI EU sex combined 77 SNPs clumped	0DE4zj	NA	rs205262	0.0217221469239429	0.0436033266612683	0.618359737285539
