exposure	outcome	id.exposure	id.outcome	samplesize	SNP	b	se	p
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1033715	0.662617777777778	1.17063703703704	0.571372169991037
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1040103	0.929286274509804	1.52672549019608	0.542736999074177
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs10419634	-1.25999180327869	1.39351639344262	0.365899145231914
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs10460125	-0.311533870967742	1.35513709677419	0.8181764421099
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs10515706	0.567640196078431	1.51996078431373	0.708808244455768
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs10519044	-2.21	1.50020353982301	0.140715058369862
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs10735363	-0.244048780487805	1.32120325203252	0.853450964431696
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs10750446	-1.01199056603774	1.47403773584906	0.492370640028541
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs10763587	-0.929171171171171	1.5401981981982	0.54632226191283
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs10775122	-0.337548837209302	1.56624031007752	0.829365541387184
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs10779795	-1.30206666666667	1.54325714285714	0.398829601068932
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs10810392	2.06156204379562	1.24024087591241	0.096467240293136
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs10820852	0.0851209459459459	1.18309459459459	0.942643521883704
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs10846451	-3.75958653846154	1.62207692307692	0.0204623168648718
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs10850838	1.30895495495495	1.51828828828829	0.388618494743881
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs10874123	2.73572321428571	1.53241964285714	0.0742238383779231
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs10887571	1.9848031496063	1.26506299212598	0.116662801043066
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs10898317	2.27659663865546	1.34890756302521	0.0914623758108228
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs10902221	0.987858490566038	1.43727358490566	0.491884775907659
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs10904791	0.079159649122807	1.41956140350877	0.955530247926266
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs10907187	-0.9456875	1.467125	0.519195834670059
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs10962547	-0.76004128440367	0.957357798165138	0.427256733914437
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs10965693	4.317375	1.52325	0.00459235982592702
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs10973183	-2.65817543859649	1.35861403508772	0.0504022045186014
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs10985963	1.86629090909091	1.47437272727273	0.205577430158672
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs10986291	1.59578504672897	1.5128691588785	0.291513581980846
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11066188	7.11519298245614	1.36497368421053	1.8611566980621e-07
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11074444	1.55650757575758	1.46036363636364	0.286497957752965
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11080090	-2.06691304347826	1.6035652173913	0.197415977862813
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11105846	2.39069523809524	1.51860952380952	0.115425982229241
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11115160	-0.053462196969697	1.37187878787879	0.968914260124117
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11118308	-5.09127551020408	1.57116326530612	0.001193413309931
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs111320751	1.01647282608696	1.18851358695652	0.392414353584258
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs111617945	0.428454066985646	1.21883253588517	0.725192083516953
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11227199	-0.480247244094488	1.52047244094488	0.752113357562468
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11242420	1.21649264705882	1.42866911764706	0.394499089262353
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs113093305	0.118286723163842	1.19790395480226	0.921340939341651
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs113230003	1.69502702702703	0.969664864864865	0.0804545913103885
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs113397893	0.455977477477477	1.40351351351351	0.745269733268432
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs113630732	-0.713005839416058	1.29638686131387	0.582323042360134
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs114049355	-1.60532015810277	1.39415415019763	0.24954085363589
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs114885158	-1.02695338983051	1.18416101694915	0.385809788565119
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1152432	1.0886976744186	1.32088372093023	0.409815040684082
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs115281275	1.31860465116279	1.23535813953488	0.285797323638484
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11624311	-0.419739669421488	1.54694214876033	0.786133329284576
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11635495	2.02531756756757	1.02731081081081	0.0486695712751696
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11649379	0.858419117647059	1.47069852941176	0.559434801941529
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11655589	-3.12135849056604	1.52749056603774	0.0410074010996621
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11657868	1.63748979591837	1.15737414965986	0.157117806696988
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11658698	0.887164285714286	1.23797142857143	0.473604013420306
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11663797	0.875130434782609	1.46922608695652	0.551415472139268
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11696022	-0.200014201183432	1.08386982248521	0.853592119967794
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11704728	1.21332558139535	1.46262790697674	0.406792250328886
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11708733	4.44070833333333	1.53442916666667	0.00380312646443647
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11709077	-4.22454117647059	1.37611764705882	0.002141316980996
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11754747	-1.83555284552846	1.49954471544715	0.220924527632903
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11757081	0.0275613461538462	1.14051923076923	0.980720507103229
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11758326	-0.518335849056604	1.02730566037736	0.613868932665555
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11792069	-2.60117142857143	1.49327857142857	0.0815224883814139
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11810373	-0.497559689922481	1.35247286821705	0.712956113537702
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs118182061	-1.49710991957105	1.56284450402145	0.338093448590204
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1185976	-0.0321822641509434	1.58500943396226	0.983800747839944
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11902450	3.73624550898204	1.50265868263473	0.0129034393547147
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11921432	2.55079365079365	1.27128042328042	0.0448054875118408
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11921991	2.15453448275862	1.39052873563218	0.121277083418313
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11963572	0.97457264957265	1.35800854700855	0.472974111873943
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11999013	1.102125	1.50129411764706	0.462877650095817
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12035349	0.410812765957447	1.29190957446809	0.750493438108526
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12041062	-1.96780434782609	1.3476231884058	0.14423410244618
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12042959	0.88618954248366	1.4128431372549	0.530502941311076
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12051698	0.0318263636363636	1.40698347107438	0.981953164843875
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1206133	1.66424060150376	1.36963157894737	0.224327600002053
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1209950	0.143051428571429	1.5008	0.92406321209891
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12109333	2.27410434782609	1.4954	0.128326817015366
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12130221	-1.00189285714286	1.47325892857143	0.496471460079802
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12136082	0.791236220472441	1.52589763779528	0.604082812036392
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12194419	-0.16403125	1.34503125	0.902935855842673
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12207125	1.80336764705882	1.39334558823529	0.195571616886779
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12210300	1.22142477876106	1.4448407079646	0.397904370312451
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1233587	-2.70381081081081	1.54569369369369	0.0802471308770025
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12342093	0.387139344262295	1.31870491803279	0.769082363943325
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12412597	1.99861661341853	1.12426517571885	0.0754516180644177
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1241305	-0.0457780582524272	1.53157281553398	0.976155121271217
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12422552	1.19564122137405	1.32117557251908	0.365474478346251
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12465106	1.20784905660377	1.55961320754717	0.438662220654965
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12467225	0.814600877192982	1.47366666666667	0.580419912628567
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12488237	-2.09307111111111	1.53272	0.172066866160158
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12491542	-0.4109995215311	1.13343062200957	0.7168921234872
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12498157	-0.239197435897436	1.49264957264957	0.87268396355899
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12509447	-0.379233582089552	1.46294776119403	0.795461142674807
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12513212	5.10190196078431	1.52497058823529	0.000821124430448252
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12564655	-0.254452747252747	1.09436813186813	0.816141060413759
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12585736	1.3619262295082	1.3735737704918	0.321431601810759
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12596054	0.8911015625	0.87112109375	0.30633787051754
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12692596	1.89780833333333	1.31469166666667	0.148868771641787
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12692738	-0.233159541984733	1.3842213740458	0.86623640694589
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12712181	-0.104710909090909	1.40684545454545	0.940668576717413
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12761995	0.721443037974684	1.31486708860759	0.583224153085409
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12872889	-1.3336524822695	1.30225531914894	0.305783398746944
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12889085	0.701901515151515	1.19223484848485	0.55604404589884
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12922346	-0.921593984962406	1.3573984962406	0.497175016140079
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12927792	-0.235389743589744	1.34321367521368	0.860888142539533
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12943620	-0.838395161290323	1.56876612903226	0.593044297487627
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13023088	0.606582993197279	1.50790476190476	0.687486236049332
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13027786	1.16257142857143	1.24764285714286	0.351432514298992
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13056230	0.68604375	1.2445546875	0.581471683119469
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13100952	2.09061739130435	1.38048695652174	0.129922960610109
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13156484	-1.17334426229508	1.26265573770492	0.352750752057447
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13250995	-0.179122388059701	1.51487313432836	0.905875515235696
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13266268	0.0841185483870968	1.30143548387097	0.948464454322409
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13283585	-0.605150413223141	1.50909090909091	0.688417704704394
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13319996	1.46163793103448	1.49315517241379	0.327633253417923
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13322475	-0.282861744966443	1.43841610738255	0.844102954074171
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13374459	3.44231451612903	1.24606451612903	0.00573519195962726
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13378227	-0.654934210526316	1.35485087719298	0.628812116814645
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13387998	0.946169675090253	1.09401805054152	0.387117027385188
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13417156	-1.08315555555556	1.13483703703704	0.339851294611268
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1349351	3.0569900990099	1.56861386138614	0.0513135709879896
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1383592	3.07363114754098	1.52884426229508	0.0443859208944735
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1409818	1.8491641025641	1.29032307692308	0.1518287961868
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1420341	-3.32233082706767	1.51712030075188	0.0285320121009531
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs142174850	-1.27167796610169	1.40829661016949	0.366531123118348
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1422662	-0.21426218487395	1.54270588235294	0.889539242594582
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs142503704	-0.997522959183674	1.50350510204082	0.507032810962168
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1433057	0.87173738317757	1.43045794392523	0.542251781187099
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1433723	1.16958646616541	1.29324060150376	0.365791672496396
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs144782841	-0.277953107344633	1.33214124293785	0.83472039857278
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1459192	1.70032110091743	1.53007339449541	0.266453149705792
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1466163	1.99574522292994	1.53274522292994	0.192891643342753
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1470687	0.0105241025641026	1.38129914529915	0.993920985369647
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1474053	-0.49	1.2939140625	0.704913669868737
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs147711004	-1.541171875	1.373240625	0.261739882758514
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1481012	0.536978723404255	1.30575531914894	0.680896613246157
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1484375	2.46379411764706	1.33431617647059	0.0648218901267712
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs148636479	-0.629585492227979	1.48715803108808	0.672041322230518
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1492767	1.03557052631579	1.61658947368421	0.521789309251073
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs149415799	0.329290076335878	1.35984732824427	0.808662200914891
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs149750300	2.73697872340426	1.3037	0.0357822665720612
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1512500	-0.811153374233129	1.49357668711656	0.587064697736777
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1531895	2.6704	1.3957	0.0557089986291461
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs156128	-0.451818461538462	1.38674615384615	0.744566640689106
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1568488	-1.02598518518519	1.1784	0.383940084121371
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1575676	0.453285064935065	1.0220974025974	0.657414826184905
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1608891	2.54200862068966	1.42570689655172	0.0745893605695705
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1637556	1.47534905660377	1.48685849056604	0.32107108736955
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1658820	1.39681060606061	1.38181818181818	0.312088332957874
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs16847879	-0.455530327868852	1.54769672131148	0.768507354211748
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs16849710	2.42717431192661	1.44730275229358	0.0935360512291364
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs16850772	1.04536283185841	1.46409734513274	0.475228308205473
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs16871902	-0.58316	1.36513043478261	0.669246316990233
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs16876684	-0.410043859649123	1.50054166666667	0.784650367477392
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs16876869	-0.231850331125828	1.51388079470199	0.878280253628879
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs16926776	0.451346153846154	1.24893162393162	0.717811061853097
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs16989232	-1.3712347826087	1.39068695652174	0.324126957810462
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs16996637	0.260111666666667	1.31424444444444	0.843109795447936
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs17016642	-0.724591463414634	1.4392012195122	0.614635417809826
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs17115481	1.0410859375	1.349484375	0.440428737259698
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs17201143	2.2486875	1.47739285714286	0.127992872571971
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs17231072	1.38466233766234	1.35904545454545	0.308274576715433
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs17383803	-0.63680303030303	1.39674242424242	0.648447391552775
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs17411738	1.74272115384615	1.47028846153846	0.235902014724181
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs17582010	-0.124972413793103	1.32505172413793	0.924858838576788
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs17584208	2.70584831460674	1.54701123595506	0.0802769793400844
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs17609108	-0.396948026315789	1.415875	0.779204946282107
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs17630894	-1.86275496688742	1.53594039735099	0.225214648133149
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs17647894	3.2538813559322	1.31416101694915	0.0132858289179027
