exposure	outcome	id.exposure	id.outcome	samplesize	SNP	b	se	p
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11038428	0.587803028355687	0.071281048224887	1.63410249929068e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11064524	0.588025523847012	0.0712727647647614	1.57926306522134e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11070502	0.594002836205436	0.0708100926092067	4.91652821334473e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11173522	0.585413153769885	0.0712985517334864	2.1984784654218e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11181001	0.588361176487709	0.0712600848563308	1.49965937946837e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs111828690	0.595010182519501	0.0708573856060203	4.56891497874103e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs111886096	0.586136765333215	0.07134979225084	2.12208321733952e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs113268469	0.585644967473194	0.0714291090719526	2.42459793274417e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11549690	0.577906758288394	0.0708191259538671	3.34137054317129e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11631408	0.590345132054676	0.0711991072275172	1.11859058514582e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11668832	0.590227164110513	0.0712191017565974	1.15669185022502e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11692326	0.580312309828196	0.0709613140912031	2.88908312235563e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11699260	0.583172599457154	0.0712753276550836	2.79240359928205e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11728213	0.582631730017006	0.0711784553104324	2.71160072978646e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11736501	0.584904933645711	0.0712854906625198	2.30389504037493e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11740689	0.582647460112493	0.0712291516067275	2.84075460143187e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11767176	0.579560020155504	0.0710133823721273	3.31495704884792e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs117758180	0.584476768415319	0.071273568837996	2.39448842066486e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1180626	0.587194564306837	0.0713112118406544	1.80681395438229e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11832936	0.587081394526648	0.0713091293326995	1.82724813311467e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11855821	0.582731454689854	0.0712611512328058	2.90016511609365e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11875960	0.584926333330163	0.071285900310621	2.29904752135356e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11882409	0.586257961558913	0.0713038274077794	2.00186527800901e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs11917909	0.586280602250846	0.0713035969650866	1.99612833520911e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12033257	0.582935222714212	0.0712661812517428	2.84576599378745e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12042959	0.586016831624293	0.0713040976260141	2.0596535596722e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12098284	0.593046366217908	0.0709060129984027	6.07105553636619e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12148050	0.588738997254928	0.0712939307194385	1.48242930976934e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12186664	0.587026055710712	0.0712995337286839	1.82219118315215e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12245654	0.583362517227717	0.0712743795765488	2.72884172418247e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12317176	0.591016753812282	0.071139222826901	9.74197405384251e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12328675	0.586025842040783	0.0712946292442159	2.03884591962144e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12345603	0.591105800228031	0.0711389195421774	9.63689311341958e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12461902	0.590055000598665	0.0713441064985626	1.33342429542316e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12473885	0.589862552282922	0.0711794149639078	1.16157910205088e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1248859	0.594531469925998	0.0707027027083917	4.13898077020681e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1249156	0.582932621683228	0.0712065574154535	2.6892829399821e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1252008	0.586522757237004	0.0713131500758178	1.95829062266792e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12565430	0.586394443599113	0.071293890858981	1.95140809300971e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12609885	0.583690929469607	0.0712662822744675	2.60615407730919e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12611517	0.590423744568536	0.0711419653273851	1.04785704169525e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12645001	0.583062989399336	0.0712057774173454	2.64672292831451e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12681792	0.57749483893772	0.0706941510919782	3.11163345178842e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12692596	0.583021088033545	0.0712246168458078	2.70796659732261e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12705908	0.586152990238205	0.0713776615984939	2.17543588443414e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12762034	0.585331444536584	0.0712959801702841	2.21409589545155e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12778347	0.589326698080435	0.0712794514732639	1.36414238564352e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12791818	0.584997535588569	0.0712953271012153	2.30069831978901e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12802861	0.579079762113069	0.0709137141123298	3.18843888642692e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12903168	0.584217767693223	0.0713590455131612	2.6777883323273e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12908949	0.591922179373653	0.0711180404472558	8.56959879724537e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12914623	0.581287418227223	0.0710937468846669	2.9256926568017e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12924872	0.581186798950399	0.0712857037898842	3.55234077158932e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12926506	0.590680509384313	0.0712084020891525	1.08497830535973e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1296328	0.583124149174901	0.0712112491844521	2.64167812306424e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs12972156	0.575502651058549	0.0707078400084874	3.98019090781151e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13000757	0.588915794607424	0.0712761337086897	1.42707427944086e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13023088	0.586717807550474	0.0712929009829417	1.87713210981541e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13032423	0.590045134374168	0.0711973006522451	1.15687667324485e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13053342	0.585946403019768	0.0713184234616166	2.10545234982463e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13098833	0.581853503711929	0.0711653271862974	2.9322408358576e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13105682	0.593761483132103	0.0711691776442154	7.24547056754097e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13110266	0.587605043034602	0.0712966213240281	1.69787225059655e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13209728	0.590497079131311	0.0711537992766621	1.05094507093558e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1321453	0.581814551681076	0.0711558047911827	2.91897218753729e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1349512	0.583878328074714	0.0712538262241226	2.51964553209929e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1359940	0.595189315910916	0.0713113513817551	7.04064792146151e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1362910	0.579183126391812	0.0708360094809614	2.92464458132584e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1369869	0.588334098260208	0.0712681662428165	1.51627907785739e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1371095	0.591361764973071	0.071112505753419	9.10879713193108e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1371274	0.586138153395304	0.0713107497813703	2.04366609256387e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1413125	0.581126808383554	0.0711496833874039	3.14414469309612e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1441264	0.591614231694039	0.0711906240986978	9.5474121876736e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs144713920	0.578251239538216	0.0709370154580665	3.59095955298842e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs148261599	0.585796047903559	0.0713024665735378	2.11019613535475e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1530559	0.584963212221227	0.0712625227323871	2.23843372759089e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1536023	0.575256028642237	0.0702989718015206	2.7687812345722e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1563408	0.595421725396745	0.070816541560879	4.17249743960822e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1575676	0.587317855488891	0.0713624519717654	1.87106690538189e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1604038	0.581662880888881	0.0710757484416706	2.7524988638206e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs16868443	0.586977145938543	0.0713000313157306	1.83353920422514e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs16926776	0.586919620554303	0.0712972141552282	1.84092693006848e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs17616799	0.59101081175539	0.0711310035516567	9.67029972410273e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs17631394	0.592357357716109	0.0710085336166227	7.30081763663133e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs17724992	0.580029519749323	0.0710453359858638	3.2352761420315e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1835978	0.591401725907202	0.071240599332244	1.02830682738996e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1852865	0.584127425190369	0.0712569938082179	2.45488844616374e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1884389	0.592579028905315	0.0709990652147858	7.0438697437322e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1927790	0.584953880751277	0.0712787334363268	2.27597798739831e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1951455	0.585552067369392	0.0712943934335555	2.15447023827972e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1964926	0.59375472240487	0.0708874509162658	5.47475091951329e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs198665	0.589291600321016	0.071211881586273	1.28254726808368e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2003476	0.580205138245932	0.0712110483587776	3.70959376884914e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs200539	0.592807722842916	0.0710175272390862	6.98152113931377e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2017657	0.590885786491592	0.0712076824538912	1.05823167105257e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2034604	0.58735795555276	0.0713325290373903	1.8093840885439e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2037001	0.591321819725814	0.0710909691671752	8.95966371486257e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2187176	0.585821748079556	0.0713070231465122	2.11309229132915e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2187986	0.591059002317954	0.0711297421091569	9.60331997787656e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2190788	0.586857414034972	0.0713004852089841	1.86024293485673e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2247536	0.582732733207001	0.0711966971581695	2.7269243524052e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2267958	0.58907603240585	0.0712832513781887	1.41015737133114e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2273639	0.593702374793431	0.0708331473275913	5.21675133864862e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2287894	0.587612403028385	0.0713321831022958	1.75567547069311e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2457637	0.582140356834213	0.0712400117271329	3.04486327426528e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2494116	0.579385800556849	0.0710737548067642	3.5826471867653e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2601773	0.586683687950908	0.0713093980594635	1.91483216990617e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2605603	0.582894823722886	0.0711876066834624	2.65271400571275e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2619976	0.593728708926394	0.0708638994033339	5.36352289464783e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2650494	0.584516414356449	0.0713574823446567	2.58242987977626e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2667214	0.586223214937086	0.0713120500045336	2.02597065906984e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2679059	0.595896157807269	0.0709510937090368	4.5149149660599e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2720296	0.584353765295238	0.0713286409941188	2.56037922838744e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2768	0.585685661189171	0.07133495281906	2.20525837623678e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2836753	0.587688760403685	0.0712875660671788	1.66663126309182e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs28788874	0.588218457490574	0.0712517289677692	1.51271021147073e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2921077	0.58422055296568	0.071216658426134	2.33632430858177e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2943611	0.588233499252901	0.071298116752786	1.57948318583107e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2959592	0.583303549825365	0.0712079181871941	2.57873383886317e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2968856	0.587667164178375	0.071275157540609	1.65092595593195e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs3026101	0.585794765244105	0.0713223376043936	2.15115366333724e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs317646	0.586000019238065	0.071293114878147	2.04203769953638e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs3198123	0.58669850792464	0.0712966711829303	1.88822550253468e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs329120	0.588136906769756	0.0712966752587913	1.5952625857714e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs35020117	0.583437215112941	0.0712775110671982	2.71328713670997e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs35184771	0.584964781000919	0.0714418791150221	2.65643752076677e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs35443927	0.596085507307318	0.0707724056299889	3.68315735238088e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs355786	0.586365786121079	0.0713051896304127	1.97936635260017e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs356453	0.590111154822862	0.0712148249849064	1.16774192313835e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs35679149	0.586990292318105	0.0713156954232081	1.85856970099825e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs3806114	0.589412813522763	0.071212778890822	1.26546102949929e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs3807566	0.580216285917959	0.0709804314644207	2.97555663224215e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs3829849	0.585239356329636	0.0712826825087627	2.20968088494192e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4072296	0.582610663627828	0.0712762139773845	2.98368328421652e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4074720	0.585775266365328	0.0713241665363749	2.15984548131162e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4076427	0.586260458628148	0.0713015216420216	1.99684756255086e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4238585	0.583014290566841	0.0711899207777951	2.62177912641692e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4307239	0.585505792502969	0.0713012934035759	2.18054095543717e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4357530	0.580045738077677	0.0709221583549688	2.87101048325119e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4366492	0.590296908713406	0.0711916769147269	1.11682352566697e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4424946	0.592712273210357	0.0709841023406294	6.83035363751853e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4433630	0.582059736217668	0.0711716764565197	2.87996673140328e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4595495	0.596997507948054	0.0707525829118662	3.23313015208846e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs459552	0.59293500296269	0.0708922234389306	6.06817281902596e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4597930	0.583028616520272	0.0712240190305215	2.70404729757075e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4623046	0.583228400517513	0.0712484226656501	2.70404109526232e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4714925	0.585912114610966	0.0712933010147377	2.06350697864053e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4718966	0.588338669445433	0.0712733097522654	1.52304315019392e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4746855	0.587474587051641	0.0713047798927591	1.73767805742501e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4771218	0.586608480514544	0.0713133377950545	1.93909866065642e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4777542	0.590572829434244	0.0711763490606354	1.0648771587771e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4787483	0.580506353038512	0.0710824792391722	3.17048027464204e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4820399	0.57727547608285	0.070512368074922	2.68111125592977e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4863516	0.587900454407001	0.0713098471595484	1.66116598024979e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4890428	0.589421910439504	0.0712445296467876	1.30385055933326e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4937870	0.586530752573197	0.0712982647754881	1.92862886140647e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4953423	0.579718109829005	0.0709761028234214	3.14082448596236e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs5011579	0.588853308437253	0.0713092613693076	1.48457041513481e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs501351	0.588577117889184	0.0713085054869207	1.53238466887178e-16
