exposure	outcome	id.exposure	id.outcome	samplesize	SNP	b	se	p
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13053342	0.585895871408057	0.0713180765118935	2.11721629191059e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13098833	0.581803015072937	0.0711649699372636	2.94854311471728e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13105682	0.593710748899615	0.0711688518369687	7.28694071631152e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13110266	0.587554510848143	0.0712962790790979	1.70739691933092e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs13209728	0.590446530193323	0.0711534656798191	1.05690109472874e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1321453	0.581764067775101	0.0711554475139195	2.93520216763108e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1349512	0.5838278371598	0.0712534741441595	2.53367820050158e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1359940	0.595138394196723	0.0713110275896188	7.08105186468297e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1362910	0.579132693530493	0.070835646787894	2.94094646302279e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1369869	0.588283569813216	0.0712678261898841	1.52480381382708e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1371095	0.591311193825928	0.0711121746284189	9.16059290464246e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1371274	0.586087632070542	0.0713104034724704	2.05508938290556e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1413125	0.581076305175349	0.0711493240918083	3.16161171375037e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1441264	0.591563598311759	0.0711902928577831	9.60167857596576e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs144713920	0.578200748517239	0.0709366492652955	3.61090408850364e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs148261599	0.585745538342566	0.071302119438849	2.12198302835232e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1530559	0.584912742332795	0.0712621737631155	2.25091968027784e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1536023	0.575205619935848	0.0702986008154276	2.78431376158827e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1563408	0.595371071962624	0.0708162227933892	4.19665926446959e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1575676	0.587267243160487	0.0713621080510066	1.88155449772157e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1604038	0.581612434727063	0.0710753914004674	2.76782103983369e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs16868443	0.586926627929755	0.0712996874092385	1.84380790708226e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs16926776	0.586869107781596	0.0712968701392499	1.85123553346695e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs17616799	0.590960248908871	0.071130671409077	9.72521168562584e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs17631394	0.59230678365525	0.0710082057883633	7.34254039016002e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs17724992	0.579979036700233	0.0710449742867367	3.25325387978492e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1835978	0.591351065562823	0.0712402670613959	1.03414405646895e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1852865	0.584076938608777	0.0712566424335733	2.46856504662535e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1884389	0.592528447656216	0.0709987380069061	7.08415868773263e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1927790	0.58490339141506	0.0712783842256841	2.28867230935858e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1951455	0.585501567253361	0.0712940457281666	2.16649888080552e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs1964926	0.593704124151078	0.0708871274669367	5.50624898416693e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs198665	0.589241075840815	0.0712115445048997	1.28978277596448e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2003476	0.580154561612905	0.0712106856784396	3.73015814669798e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs200539	0.592757122644879	0.0710172004474576	7.02146643600709e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2017657	0.590835179813191	0.0712073492747364	1.06423159268604e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2034604	0.587307383282871	0.0713321856524742	1.81952714471966e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2037001	0.591271261717465	0.0710906381301017	9.01062468922986e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2187176	0.585771232283074	0.0713066760172782	2.12489594824741e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2187986	0.591008437636208	0.0711294100950033	9.65786085981305e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2190788	0.586806898084237	0.0713001409823549	1.87065809045404e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2247536	0.582682252854588	0.071196342255441	2.74209673771978e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2267958	0.589025452534987	0.0712829129603768	1.41810224070782e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2273639	0.593651794834119	0.0708328241390082	5.24679671660402e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2287894	0.587561823898535	0.07133184037828	1.76552398747618e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2457637	0.582089822411491	0.0712396545858943	3.06178194160952e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2494116	0.579335282921158	0.0710733909307167	3.60252686319332e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2601773	0.586633162781466	0.071309053243268	1.92554846926886e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2605603	0.582844355369652	0.0711872523596398	2.6674785952897e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2619976	0.59367811908622	0.0708635760609603	5.39439463999893e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2650494	0.584465818137313	0.0713571307862741	2.59681965424492e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2667214	0.586172691311963	0.0713117039090938	2.03729711290115e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2679059	0.595845430514055	0.0709507750725202	4.54102431754989e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2720296	0.584303202784882	0.0713282893625899	2.57464326981687e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2768	0.585635106284035	0.0713346049030127	2.21757345731166e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2836753	0.587638236677514	0.0712872241577968	1.67598305707057e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs28788874	0.588167952164415	0.0712513888341229	1.52121286384126e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2921077	0.584170107085144	0.0712163077931441	2.34934690076213e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2943611	0.588182940855988	0.0712977760656603	1.58835932403358e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2959592	0.583253080343612	0.0712075648895849	2.59309089721549e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs2968856	0.587616656697474	0.0712748157446085	1.66018942498891e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs3026101	0.585744228105098	0.0713219901765733	2.16316924871939e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs317646	0.585949523040875	0.0712927684476211	2.05344856637589e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs3198123	0.586648000407513	0.071296326592731	1.89879325128577e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs329120	0.588086354106012	0.0712963343498387	1.60422497380775e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs35020117	0.583386687289354	0.0712771573882731	2.72838577103072e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs35184771	0.584914075528368	0.0714415276207691	2.67125062585618e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs35443927	0.596034836798421	0.0707720888488943	3.70454814134174e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs355786	0.586365786121079	0.0713051896304127	1.97936635260017e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs356453	0.590060584197595	0.071214489855653	1.17434626742431e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs35679149	0.586939752321199	0.0713153513239257	1.86897887804123e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs3806114	0.589362281855081	0.0712124420931411	1.27260274913322e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs3807566	0.580165835326956	0.0709800708299797	2.99211669464906e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs3829849	0.585188867472941	0.071282334072977	2.22201115188201e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4072296	0.582560111901895	0.0712758578425181	3.00026700814123e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4074720	0.585724726646924	0.0713238190275504	2.17190914097301e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4076427	0.586209949651464	0.0713011758032904	2.00801206643789e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4238585	0.582963824633018	0.0711895667911169	2.63637346594532e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4307239	0.585455282676654	0.0713009454683983	2.19271401828527e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4357530	0.579995302412702	0.0709217976328729	2.88700428694689e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4366492	0.590246345471715	0.0711913424704006	1.12314543595024e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4424946	0.592661691205607	0.0709837755779467	6.8694488938917e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4433630	0.582009250399513	0.0711713197692575	2.89598142752477e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4595495	0.596946801295642	0.0707522685635336	3.25196616506606e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs459552	0.5928844409417	0.0708918979123197	6.10299707499936e-17
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4597930	0.582978124938605	0.0712236647357184	2.71909345017798e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4623046	0.583177894302512	0.0712480687023203	2.71908754343447e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4714925	0.585861618075346	0.0712929543373402	2.07503576450538e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4718966	0.588288135111203	0.0712729696460122	1.53160576978061e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4746855	0.587424048614388	0.0713044372022143	1.74742243384249e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4771218	0.586557950969938	0.0713129927205651	1.94994885660966e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4777542	0.590522261981128	0.0711760154344412	1.07091149181889e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4787483	0.580455867108425	0.0710821186670251	3.18809802063642e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4820399	0.577225069838986	0.0705120017768588	2.69612419144792e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4863516	0.58784989467039	0.0713095054797414	1.67049201805208e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4890428	0.589371351227537	0.0712441925266063	1.31120658418626e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4937870	0.586480245439653	0.0712979197149289	1.93941848027815e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs4953423	0.579667646518098	0.0709757407316684	3.15829296924542e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs5011579	0.588802710220015	0.0713089220765283	1.49292772771644e-16
BMI	Endometrial cancer || id:ebi-a-GCST006464	BMI	ebi-a-GCST006464	121885	rs501351	0.588526532621046	0.0713081655187064	1.54100426501623e-16
