id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	metabolite	UKB_label	UKB_name	ng_anno_label	INTERVAL_label	UKB_name2	UKB_unit	UKB_class	UKB_subclass	UKB_subclass_unit	ng_anno_raw.label	ng_anno_class	ng_anno_subclass	ng_anno_label3	ng_anno_label.no.units	INTERVAL_doc_name	INTERVAL_abbr_to_use	INTERVAL_full_name	UKB_derived	ng_anno_derived
WHRadjBMI	1UKXox	M_LDL_PL_pct_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Weighted mode	325	-0.113569676082962	0.0674391957729613	0.0931388164658173	mldlplpct	mldlplpct	M_LDL_PL_pct	mldlplpct	mldlpl_	Phospholipids to total lipids ratio in medium LDL	%	Relative lipoprotein lipid concentrations	Medium LDL ratios		Phospholipids in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Phospholipids to total lipid ratio (%)	Ratio	M-LDL-PL_%	M-LDL-PL_percent	Phospholipids to total lipds ratio in medium LDL	yes	yes
WHRadjBMI	1yy4bN	L_LDL_PL_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	MR Egger	325	0.00801858003793722	0.103579023632556	0.938341264308389	lldlpl	lldlpl	L_LDL_PL	lldlpl	lldlpl	Phospholipids in large LDL	mmol/l	Lipoprotein subclasses	Large LDL	average diameter 25.5 nm	Phospholipids in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Phospholipids (mmol/l)	Phospholipids	L-LDL-PL	L-LDL-PL	Phospholipids in large LDL	no	no
WHRadjBMI	1yy4bN	L_LDL_PL_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Weighted median	325	0.0219567594543951	0.0296334604527221	0.458726889391316	lldlpl	lldlpl	L_LDL_PL	lldlpl	lldlpl	Phospholipids in large LDL	mmol/l	Lipoprotein subclasses	Large LDL	average diameter 25.5 nm	Phospholipids in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Phospholipids (mmol/l)	Phospholipids	L-LDL-PL	L-LDL-PL	Phospholipids in large LDL	no	no
WHRadjBMI	1yy4bN	L_LDL_PL_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Inverse variance weighted (multiplicative random effects)	325	-0.0039577863811242	0.0348176866993917	0.909498030269379	lldlpl	lldlpl	L_LDL_PL	lldlpl	lldlpl	Phospholipids in large LDL	mmol/l	Lipoprotein subclasses	Large LDL	average diameter 25.5 nm	Phospholipids in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Phospholipids (mmol/l)	Phospholipids	L-LDL-PL	L-LDL-PL	Phospholipids in large LDL	no	no
WHRadjBMI	1yy4bN	L_LDL_PL_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Weighted mode	325	-0.00106472578905148	0.0836976049235594	0.989858132047011	lldlpl	lldlpl	L_LDL_PL	lldlpl	lldlpl	Phospholipids in large LDL	mmol/l	Lipoprotein subclasses	Large LDL	average diameter 25.5 nm	Phospholipids in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Phospholipids (mmol/l)	Phospholipids	L-LDL-PL	L-LDL-PL	Phospholipids in large LDL	no	no
WHRadjBMI	21lFdi	M_VLDL_L_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	MR Egger	325	0.312023503635838	0.112056163221652	0.00567670396434454	mvldll	mvldll	M_VLDL_L	mvldll	mvldll	Total lipids in medium VLDL	mmol/l	Lipoprotein subclasses	Medium VLDL	average diameter 44.5 nm	Total lipids in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Total lipids (mmol/l)	Total lipids	M-VLDL-L	M-VLDL-L	Total lipids in medium VLDL	no	no
WHRadjBMI	21lFdi	M_VLDL_L_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Weighted median	325	0.223223619661688	0.0296050342362814	4.69769239359592e-14	mvldll	mvldll	M_VLDL_L	mvldll	mvldll	Total lipids in medium VLDL	mmol/l	Lipoprotein subclasses	Medium VLDL	average diameter 44.5 nm	Total lipids in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Total lipids (mmol/l)	Total lipids	M-VLDL-L	M-VLDL-L	Total lipids in medium VLDL	no	no
WHRadjBMI	21lFdi	M_VLDL_L_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Inverse variance weighted (multiplicative random effects)	325	0.24549033669443	0.037695023622674	7.38906910242357e-11	mvldll	mvldll	M_VLDL_L	mvldll	mvldll	Total lipids in medium VLDL	mmol/l	Lipoprotein subclasses	Medium VLDL	average diameter 44.5 nm	Total lipids in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Total lipids (mmol/l)	Total lipids	M-VLDL-L	M-VLDL-L	Total lipids in medium VLDL	no	no
WHRadjBMI	21lFdi	M_VLDL_L_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Weighted mode	325	0.253119981105738	0.0839995571941569	0.00278750986825724	mvldll	mvldll	M_VLDL_L	mvldll	mvldll	Total lipids in medium VLDL	mmol/l	Lipoprotein subclasses	Medium VLDL	average diameter 44.5 nm	Total lipids in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Total lipids (mmol/l)	Total lipids	M-VLDL-L	M-VLDL-L	Total lipids in medium VLDL	no	no
WHRadjBMI	27ATtB	L_HDL_FC_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	MR Egger	325	-0.430819673928786	0.0842222150385925	5.38297615802663e-07	lhdlfc	lhdlfc	L_HDL_FC	lhdlfc	lhdlfc	Free cholesterol in large HDL	mmol/l	Lipoprotein subclasses	Large HDL	average diameter 12.1 nm	Free cholesterol in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Free cholesterol (mmol/l)	Free cholesterol	L-HDL-FC	L-HDL-FC	Free cholesterol in large HDL	no	no
WHRadjBMI	27ATtB	L_HDL_FC_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Weighted median	325	-0.345206767328502	0.0283349046387406	3.82497710745665e-34	lhdlfc	lhdlfc	L_HDL_FC	lhdlfc	lhdlfc	Free cholesterol in large HDL	mmol/l	Lipoprotein subclasses	Large HDL	average diameter 12.1 nm	Free cholesterol in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Free cholesterol (mmol/l)	Free cholesterol	L-HDL-FC	L-HDL-FC	Free cholesterol in large HDL	no	no
WHRadjBMI	27ATtB	L_HDL_FC_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Inverse variance weighted (multiplicative random effects)	325	-0.355132126770333	0.028348449467952	5.28731793992047e-36	lhdlfc	lhdlfc	L_HDL_FC	lhdlfc	lhdlfc	Free cholesterol in large HDL	mmol/l	Lipoprotein subclasses	Large HDL	average diameter 12.1 nm	Free cholesterol in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Free cholesterol (mmol/l)	Free cholesterol	L-HDL-FC	L-HDL-FC	Free cholesterol in large HDL	no	no
WHRadjBMI	27ATtB	L_HDL_FC_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Weighted mode	325	-0.364957963583057	0.110897559593522	0.00110855078001541	lhdlfc	lhdlfc	L_HDL_FC	lhdlfc	lhdlfc	Free cholesterol in large HDL	mmol/l	Lipoprotein subclasses	Large HDL	average diameter 12.1 nm	Free cholesterol in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Free cholesterol (mmol/l)	Free cholesterol	L-HDL-FC	L-HDL-FC	Free cholesterol in large HDL	no	no
WHRadjBMI	2a7TeX	S_LDL_P_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	MR Egger	325	0.183472938230346	0.11004875681998	0.0964445200189792	sldlp	sldlp	S_LDL_P	sldlp	sldlp	Concentration of small LDL particles	mmol/l	Lipoprotein subclasses	Small LDL	average diameter 18.7 nm	Concentration of small LDL particles (mol/l)	Lipoprotein subclasses	Small LDL	Particle concentration (mol/l)	Particle concentration	S-LDL-P	S-LDL-P	Concentration of small LDL particles	no	no
WHRadjBMI	2a7TeX	S_LDL_P_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Weighted median	325	0.144536255416082	0.0290519169141093	6.52132285971358e-07	sldlp	sldlp	S_LDL_P	sldlp	sldlp	Concentration of small LDL particles	mmol/l	Lipoprotein subclasses	Small LDL	average diameter 18.7 nm	Concentration of small LDL particles (mol/l)	Lipoprotein subclasses	Small LDL	Particle concentration (mol/l)	Particle concentration	S-LDL-P	S-LDL-P	Concentration of small LDL particles	no	no
WHRadjBMI	2a7TeX	S_LDL_P_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Inverse variance weighted (multiplicative random effects)	325	0.118489520495508	0.0370164706327556	0.00136954125833052	sldlp	sldlp	S_LDL_P	sldlp	sldlp	Concentration of small LDL particles	mmol/l	Lipoprotein subclasses	Small LDL	average diameter 18.7 nm	Concentration of small LDL particles (mol/l)	Lipoprotein subclasses	Small LDL	Particle concentration (mol/l)	Particle concentration	S-LDL-P	S-LDL-P	Concentration of small LDL particles	no	no
WHRadjBMI	2a7TeX	S_LDL_P_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Weighted mode	325	0.170605365809836	0.0736956345764936	0.0212374885148841	sldlp	sldlp	S_LDL_P	sldlp	sldlp	Concentration of small LDL particles	mmol/l	Lipoprotein subclasses	Small LDL	average diameter 18.7 nm	Concentration of small LDL particles (mol/l)	Lipoprotein subclasses	Small LDL	Particle concentration (mol/l)	Particle concentration	S-LDL-P	S-LDL-P	Concentration of small LDL particles	no	no
WHRadjBMI	2dnWOG	IDL_TG_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	MR Egger	325	0.355764369051065	0.10209450885406	0.000560806180534238	idltg	idltg	IDL_TG	idltg	idltg	Triglycerides in IDL	mmol/l	Lipoprotein subclasses	IDL	average diameter 28.6 nm	Triglycerides in IDL (mmol/l)	Lipoprotein subclasses	IDL	Triglycerides (mmol/l)	Triglycerides	IDL-TG	IDL-TG	Triglycerides in IDL	no	no
WHRadjBMI	2dnWOG	IDL_TG_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Weighted median	325	0.220144399897993	0.0302830524352496	3.60666190966269e-13	idltg	idltg	IDL_TG	idltg	idltg	Triglycerides in IDL	mmol/l	Lipoprotein subclasses	IDL	average diameter 28.6 nm	Triglycerides in IDL (mmol/l)	Lipoprotein subclasses	IDL	Triglycerides (mmol/l)	Triglycerides	IDL-TG	IDL-TG	Triglycerides in IDL	no	no
WHRadjBMI	2dnWOG	IDL_TG_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Inverse variance weighted (multiplicative random effects)	325	0.227048921296106	0.0344140312233157	4.17956177704331e-11	idltg	idltg	IDL_TG	idltg	idltg	Triglycerides in IDL	mmol/l	Lipoprotein subclasses	IDL	average diameter 28.6 nm	Triglycerides in IDL (mmol/l)	Lipoprotein subclasses	IDL	Triglycerides (mmol/l)	Triglycerides	IDL-TG	IDL-TG	Triglycerides in IDL	no	no
WHRadjBMI	2dnWOG	IDL_TG_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Weighted mode	325	0.290039662995188	0.0835917382400819	0.000591516556022652	idltg	idltg	IDL_TG	idltg	idltg	Triglycerides in IDL	mmol/l	Lipoprotein subclasses	IDL	average diameter 28.6 nm	Triglycerides in IDL (mmol/l)	Lipoprotein subclasses	IDL	Triglycerides (mmol/l)	Triglycerides	IDL-TG	IDL-TG	Triglycerides in IDL	no	no
WHRadjBMI	2T8LNK	L_VLDL_PL_pct_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	MR Egger	325	0.429091023458023	0.0913337497965272	3.8917305826551e-06	lvldlplpct	lvldlplpct	L_VLDL_PL_pct	lvldlplpct	lvldlpl_	Phospholipids to total lipids ratio in large VLDL	%	Relative lipoprotein lipid concentrations	Large VLDL ratios		Phospholipids in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	L-VLDL-PL_%	L-VLDL-PL_percent	Phospholipids to total lipds ratio in large VLDL	yes	yes
WHRadjBMI	2T8LNK	L_VLDL_PL_pct_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Weighted median	325	0.248259755312657	0.0295271875202411	4.17643948290039e-17	lvldlplpct	lvldlplpct	L_VLDL_PL_pct	lvldlplpct	lvldlpl_	Phospholipids to total lipids ratio in large VLDL	%	Relative lipoprotein lipid concentrations	Large VLDL ratios		Phospholipids in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	L-VLDL-PL_%	L-VLDL-PL_percent	Phospholipids to total lipds ratio in large VLDL	yes	yes
WHRadjBMI	2T8LNK	L_VLDL_PL_pct_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Inverse variance weighted (multiplicative random effects)	325	0.306156808957818	0.0307988236032787	2.7733136346043e-23	lvldlplpct	lvldlplpct	L_VLDL_PL_pct	lvldlplpct	lvldlpl_	Phospholipids to total lipids ratio in large VLDL	%	Relative lipoprotein lipid concentrations	Large VLDL ratios		Phospholipids in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	L-VLDL-PL_%	L-VLDL-PL_percent	Phospholipids to total lipds ratio in large VLDL	yes	yes
WHRadjBMI	2T8LNK	L_VLDL_PL_pct_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Weighted mode	325	0.169753328751253	0.105706107278221	0.109270264242462	lvldlplpct	lvldlplpct	L_VLDL_PL_pct	lvldlplpct	lvldlpl_	Phospholipids to total lipids ratio in large VLDL	%	Relative lipoprotein lipid concentrations	Large VLDL ratios		Phospholipids in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	L-VLDL-PL_%	L-VLDL-PL_percent	Phospholipids to total lipds ratio in large VLDL	yes	yes
WHRadjBMI	2tVXtK	DHA_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	MR Egger	325	-0.033697068396298	0.0806605593292023	0.676397334355235	dha	dha	DHA	dha	dha	Docosahexaenoic acid	mmol/l	Fatty acids	Fatty acids		22:6, docosahexaenoic acid (mmol/l)	Fatty acids	Fatty acids	Docosahexaenoic acid (mmol/l)	Docosahexaenoic acid	DHA	DHA	22:6, docosahexaenoic acid	no	no
WHRadjBMI	2tVXtK	DHA_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Weighted median	325	0.00699297833830242	0.0305063122338814	0.818689739232937	dha	dha	DHA	dha	dha	Docosahexaenoic acid	mmol/l	Fatty acids	Fatty acids		22:6, docosahexaenoic acid (mmol/l)	Fatty acids	Fatty acids	Docosahexaenoic acid (mmol/l)	Docosahexaenoic acid	DHA	DHA	22:6, docosahexaenoic acid	no	no
WHRadjBMI	2tVXtK	DHA_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Inverse variance weighted (multiplicative random effects)	325	-0.0259485747831474	0.0271099707923731	0.338486593593235	dha	dha	DHA	dha	dha	Docosahexaenoic acid	mmol/l	Fatty acids	Fatty acids		22:6, docosahexaenoic acid (mmol/l)	Fatty acids	Fatty acids	Docosahexaenoic acid (mmol/l)	Docosahexaenoic acid	DHA	DHA	22:6, docosahexaenoic acid	no	no
WHRadjBMI	2tVXtK	DHA_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Weighted mode	325	0.0583095637711226	0.0690127197622483	0.398784341824297	dha	dha	DHA	dha	dha	Docosahexaenoic acid	mmol/l	Fatty acids	Fatty acids		22:6, docosahexaenoic acid (mmol/l)	Fatty acids	Fatty acids	Docosahexaenoic acid (mmol/l)	Docosahexaenoic acid	DHA	DHA	22:6, docosahexaenoic acid	no	no
WHRadjBMI	33xWus	LDL_L_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	MR Egger	325	0.0820146526815266	0.10948708938449	0.454353802727022	ldll	ldll	LDL_L	NA	NA	Total lipids in LDL	mmol/l	Total lipids	Total lipids		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
WHRadjBMI	33xWus	LDL_L_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Weighted median	325	0.0664532410336238	0.029527217710018	0.0244124188538189	ldll	ldll	LDL_L	NA	NA	Total lipids in LDL	mmol/l	Total lipids	Total lipids		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
WHRadjBMI	33xWus	LDL_L_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Inverse variance weighted (multiplicative random effects)	325	0.0459074163638065	0.0368107240867255	0.21235324024023	ldll	ldll	LDL_L	NA	NA	Total lipids in LDL	mmol/l	Total lipids	Total lipids		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
WHRadjBMI	33xWus	LDL_L_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Weighted mode	325	0.0539488177823948	0.077726017055041	0.488123389490351	ldll	ldll	LDL_L	NA	NA	Total lipids in LDL	mmol/l	Total lipids	Total lipids		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
WHRadjBMI	35ELeL	L_HDL_PL_pct_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	MR Egger	325	0.363793744945817	0.0982903329564478	0.000252190990189022	lhdlplpct	lhdlplpct	L_HDL_PL_pct	lhdlplpct	lhdlpl_	Phospholipids to total lipids ratio in large HDL	%	Relative lipoprotein lipid concentrations	Large HDL ratios		Phospholipids in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Phospholipids to total lipid ratio (%)	Ratio	L-HDL-PL_%	L-HDL-PL_percent	Phospholipids to total lipds ratio in large HDL	yes	yes
WHRadjBMI	35ELeL	L_HDL_PL_pct_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Weighted median	325	0.258870925160137	0.0302795436779835	1.23765618720547e-17	lhdlplpct	lhdlplpct	L_HDL_PL_pct	lhdlplpct	lhdlpl_	Phospholipids to total lipids ratio in large HDL	%	Relative lipoprotein lipid concentrations	Large HDL ratios		Phospholipids in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Phospholipids to total lipid ratio (%)	Ratio	L-HDL-PL_%	L-HDL-PL_percent	Phospholipids to total lipds ratio in large HDL	yes	yes
WHRadjBMI	35ELeL	L_HDL_PL_pct_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Inverse variance weighted (multiplicative random effects)	325	0.328318923772995	0.0330478288615291	2.9417956241101e-23	lhdlplpct	lhdlplpct	L_HDL_PL_pct	lhdlplpct	lhdlpl_	Phospholipids to total lipids ratio in large HDL	%	Relative lipoprotein lipid concentrations	Large HDL ratios		Phospholipids in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Phospholipids to total lipid ratio (%)	Ratio	L-HDL-PL_%	L-HDL-PL_percent	Phospholipids to total lipds ratio in large HDL	yes	yes
WHRadjBMI	35ELeL	L_HDL_PL_pct_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	Weighted mode	325	0.240401362415207	0.139428475221141	0.0856271282032318	lhdlplpct	lhdlplpct	L_HDL_PL_pct	lhdlplpct	lhdlpl_	Phospholipids to total lipids ratio in large HDL	%	Relative lipoprotein lipid concentrations	Large HDL ratios		Phospholipids in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Phospholipids to total lipid ratio (%)	Ratio	L-HDL-PL_%	L-HDL-PL_percent	Phospholipids to total lipds ratio in large HDL	yes	yes
WHRadjBMI	3JYywi	L_VLDL_CE_int.imputed.txt_adiposity_instruments.txt	WHRadjBMI	MR Egger	325	0.357582393429763	0.108115863989525	0.00104779341205187	lvldlce	lvldlce	L_VLDL_CE	lvldlce	lvldlce	Cholesteryl esters in large VLDL	mmol/l	Lipoprotein subclasses	Large VLDL	average diameter 53.6 nm	Cholesterol esters in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Cholesterol esters (mmol/l)	Cholesterol esters	L-VLDL-CE	L-VLDL-CE	Cholesterol esters in large VLDL	no	no
